Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
55,1,FTF + FTT,10021 + 10022,10022,Art,Other Services,3,,,3,,
55,1,FTF + FTT,10021 + 10022,10022,Art,Government,4,,,4,,
55,1,FTF + FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,1,,,1,,
55,1,FTF + FTT,10031,10031,Art History,Manufacturing,1,,,,,
55,1,FTF + FTT,10031,10031,Art History,Retail Trade,1,,,1,,
55,1,FTF + FTT,10031,10031,Art History,"Professional, Scientific, & Technical Skills",1,,,,,
55,1,FTF + FTT,10031,10031,Art History,Educational Services,1,,,,,
55,1,FTF + FTT,10031,10031,Art History,Health Care & Social Assistance,1,,,1,,
55,1,FTF + FTT,10051,10051,Music,Construction,1,,,,,
55,1,FTF + FTT,10051,10051,Music,Manufacturing,3,,,2,,
55,1,FTF + FTT,10051,10051,Music,Wholesale Trade,5,"$75,345","$66,929",1,,
55,1,FTF + FTT,10051,10051,Music,Retail Trade,2,,,2,,
55,1,FTF + FTT,10051,10051,Music,Information,9,"$59,293","$62,445",7,"$57,889","$74,197"
55,1,FTF + FTT,10051,10051,Music,Finance & Insurance,2,,,1,,
55,1,FTF + FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",4,,,5,"$70,810","$70,299"
55,1,FTF + FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,4,,,,,
55,1,FTF + FTT,10051,10051,Music,Educational Services,11,"$58,775","$52,540",6,"$47,966","$57,110"
55,1,FTF + FTT,10051,10051,Music,Health Care & Social Assistance,2,,,,,
55,1,FTF + FTT,10051,10051,Music,Accommodation & Food Services,2,,,,,
55,1,FTF + FTT,10051,10051,Music,Other Services,1,,,,,
55,1,FTF + FTT,10051,10051,Music,Government,2,,,2,,
55,1,FTF + FTT,10051,10051,Music,Wages - No NAICS Code,2,,,1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Manufacturing,2,,,1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Wholesale Trade,3,,,,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Retail Trade,8,"$25,080","$30,605",1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Transportation & Warehousing,1,,,1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Information,7,"$2,109","$10,582",4,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Finance & Insurance,2,,,1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,"Professional, Scientific, & Technical Skills",1,,,2,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Admin & Support & Waste Mgmt & Remediation,5,"$17,460","$16,989",3,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Educational Services,11,"$59,245","$52,090",10,"$74,713","$68,344"
55,1,FTF + FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,5,"$23,579","$25,092",1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",4,,,,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Accommodation & Food Services,4,,,1,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Other Services,1,,,2,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Government,3,,,,,
55,1,FTF + FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,2,,,,,
55,1,FTF + FTT,10072,10072,Theatre Arts - Performance,Retail Trade,1,,,,,
55,1,FTF + FTT,10072,10072,Theatre Arts - Performance,Finance & Insurance,1,,,,,
55,1,FTF + FTT,10072,10072,Theatre Arts - Performance,"Professional, Scientific, & Technical Skills",1,,,1,,
55,1,FTF + FTT,10072,10072,Theatre Arts - Performance,Educational Services,2,,,,,
55,1,FTF + FTT,10072,10072,Theatre Arts - Performance,Health Care & Social Assistance,1,,,,,
55,1,FTF + FTT,11051,11051,Spanish,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
55,1,FTF + FTT,11051,11051,Spanish,Construction,1,,,,,
55,1,FTF + FTT,11051,11051,Spanish,Manufacturing,6,"$53,987","$65,195",4,,
55,1,FTF + FTT,11051,11051,Spanish,Wholesale Trade,3,,,1,,
55,1,FTF + FTT,11051,11051,Spanish,Retail Trade,9,"$36,979","$73,195",5,"$8,819","$106,116"
55,1,FTF + FTT,11051,11051,Spanish,Transportation & Warehousing,2,,,4,,
55,1,FTF + FTT,11051,11051,Spanish,Information,1,,,,,
55,1,FTF + FTT,11051,11051,Spanish,Finance & Insurance,3,,,3,,
55,1,FTF + FTT,11051,11051,Spanish,Real Estate & Rental & Leasing,4,,,,,
55,1,FTF + FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",9,"$34,751","$29,051",2,,
55,1,FTF + FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,3,,,4,,
55,1,FTF + FTT,11051,11051,Spanish,Educational Services,107,"$41,322","$43,247",81,"$54,987","$52,789"
55,1,FTF + FTT,11051,11051,Spanish,Health Care & Social Assistance,13,"$36,474","$39,175",11,"$37,614","$45,610"
55,1,FTF + FTT,11051,11051,Spanish,Accommodation & Food Services,4,,,2,,
55,1,FTF + FTT,11051,11051,Spanish,Other Services,5,"$17,021","$30,203",2,,
55,1,FTF + FTT,11051,11051,Spanish,Non-Classified,1,,,,,
55,1,FTF + FTT,11051,11051,Spanish,Government,11,"$53,193","$59,448",13,"$61,541","$65,706"
55,1,FTF + FTT,11051,11051,Spanish,Wages - No NAICS Code,2,,,1,,
55,1,FTF + FTT,12011,12011,Health Science,Mining,1,,,,,
55,1,FTF + FTT,12011,12011,Health Science,Construction,6,"$43,858","$51,093",2,,
55,1,FTF + FTT,12011,12011,Health Science,Manufacturing,18,"$58,642","$62,743",10,"$85,102","$85,075"
55,1,FTF + FTT,12011,12011,Health Science,Wholesale Trade,6,"$83,273","$81,760",5,"$71,762","$92,775"
55,1,FTF + FTT,12011,12011,Health Science,Retail Trade,21,"$27,099","$32,881",7,"$44,203","$49,342"
55,1,FTF + FTT,12011,12011,Health Science,Transportation & Warehousing,6,"$40,301","$44,361",4,,
55,1,FTF + FTT,12011,12011,Health Science,Information,,,,1,,
55,1,FTF + FTT,12011,12011,Health Science,Finance & Insurance,12,"$51,494","$55,444",3,,
55,1,FTF + FTT,12011,12011,Health Science,Real Estate & Rental & Leasing,2,,,2,,
55,1,FTF + FTT,12011,12011,Health Science,"Professional, Scientific, & Technical Skills",12,"$52,987","$53,678",7,"$88,521","$76,315"
55,1,FTF + FTT,12011,12011,Health Science,Management of Companies & Enterprises,5,"$46,997","$57,752",2,,
55,1,FTF + FTT,12011,12011,Health Science,Admin & Support & Waste Mgmt & Remediation,30,"$46,213","$45,247",10,"$30,136","$49,249"
55,1,FTF + FTT,12011,12011,Health Science,Educational Services,33,"$55,246","$57,966",12,"$64,082","$68,839"
55,1,FTF + FTT,12011,12011,Health Science,Health Care & Social Assistance,199,"$71,364","$76,946",87,"$108,061","$101,697"
55,1,FTF + FTT,12011,12011,Health Science,"Arts, Entertainment, & Recreation",,,,1,,
55,1,FTF + FTT,12011,12011,Health Science,Accommodation & Food Services,5,"$30,495","$31,514",1,,
55,1,FTF + FTT,12011,12011,Health Science,Other Services,1,,,,,
55,1,FTF + FTT,12011,12011,Health Science,Non-Classified,1,,,1,,
55,1,FTF + FTT,12011,12011,Health Science,Government,25,"$75,121","$76,203",14,"$86,607","$88,631"
55,1,FTF + FTT,12011,12011,Health Science,Wages - No NAICS Code,4,,,2,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Construction,,,,1,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Wholesale Trade,1,,,1,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Retail Trade,2,,,,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Transportation & Warehousing,1,,,,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Real Estate & Rental & Leasing,1,,,,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Admin & Support & Waste Mgmt & Remediation,2,,,,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Educational Services,,,,1,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Health Care & Social Assistance,2,,,4,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,"Arts, Entertainment, & Recreation",1,,,,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Government,3,,,2,,
55,1,FTF + FTT,12021,12021,Health Care Management/Administration,Wages - No NAICS Code,1,,,1,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Construction,1,,,,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Retail Trade,1,,,1,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Transportation & Warehousing,,,,1,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Information,1,,,1,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Finance & Insurance,1,,,2,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,"Professional, Scientific, & Technical Skills",1,,,,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Admin & Support & Waste Mgmt & Remediation,3,,,3,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Educational Services,12,"$79,443","$75,961",14,"$86,873","$78,453"
55,1,FTF + FTT,12081,12081,Occupational Therapy,Health Care & Social Assistance,66,"$76,108","$72,917",55,"$97,654","$92,598"
55,1,FTF + FTT,12081,12081,Occupational Therapy,"Arts, Entertainment, & Recreation",,,,1,,
55,1,FTF + FTT,12081,12081,Occupational Therapy,Government,10,"$91,367","$87,173",7,"$94,313","$92,891"
55,1,FTF + FTT,12081,12081,Occupational Therapy,Wages - No NAICS Code,,,,1,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Manufacturing,4,,,1,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Wholesale Trade,3,,,1,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Transportation & Warehousing,2,,,1,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,"Professional, Scientific, & Technical Skills",3,,,2,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Admin & Support & Waste Mgmt & Remediation,3,,,2,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Educational Services,14,"$106,216","$102,526",4,,
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Health Care & Social Assistance,75,"$94,375","$94,603",46,"$109,187","$113,573"
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Government,15,"$88,230","$83,508",10,"$85,837","$100,526"
55,1,FTF + FTT,12231 + 12232,12232,Medical Technology,Wages - No NAICS Code,,,,1,,
55,1,FTF + FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",1,,,2,,
55,1,FTF + FTT,15011,15011,English,Utilities,,,,1,,
55,1,FTF + FTT,15011,15011,English,Construction,5,"$34,384","$43,441",,,
55,1,FTF + FTT,15011,15011,English,Manufacturing,10,"$67,120","$55,466",7,"$46,899","$45,508"
55,1,FTF + FTT,15011,15011,English,Wholesale Trade,5,"$32,958","$45,976",4,,
55,1,FTF + FTT,15011,15011,English,Retail Trade,23,"$38,732","$46,223",14,"$22,546","$31,387"
55,1,FTF + FTT,15011,15011,English,Transportation & Warehousing,5,"$39,097","$35,827",3,,
55,1,FTF + FTT,15011,15011,English,Information,8,"$54,167","$53,150",4,,
55,1,FTF + FTT,15011,15011,English,Finance & Insurance,19,"$50,834","$50,415",8,"$72,596","$70,520"
55,1,FTF + FTT,15011,15011,English,Real Estate & Rental & Leasing,5,"$51,584","$56,194",3,,
55,1,FTF + FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",17,"$57,064","$61,195",5,"$44,061","$49,102"
55,1,FTF + FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,17,"$29,284","$31,287",16,"$30,146","$40,468"
55,1,FTF + FTT,15011,15011,English,Educational Services,116,"$58,182","$48,636",76,"$73,170","$65,125"
55,1,FTF + FTT,15011,15011,English,Health Care & Social Assistance,16,"$20,286","$24,882",6,"$34,911","$44,452"
55,1,FTF + FTT,15011,15011,English,"Arts, Entertainment, & Recreation",4,,,4,,
55,1,FTF + FTT,15011,15011,English,Accommodation & Food Services,8,"$28,051","$26,003",4,,
55,1,FTF + FTT,15011,15011,English,Other Services,3,,,1,,
55,1,FTF + FTT,15011,15011,English,Government,26,"$60,032","$68,005",15,"$62,959","$72,148"
55,1,FTF + FTT,15011,15011,English,Wages - No NAICS Code,3,,,1,,
55,1,FTF + FTT,15021,15021,English Literature,Manufacturing,3,,,2,,
55,1,FTF + FTT,15021,15021,English Literature,Retail Trade,1,,,,,
55,1,FTF + FTT,15021,15021,English Literature,Transportation & Warehousing,2,,,2,,
55,1,FTF + FTT,15021,15021,English Literature,"Professional, Scientific, & Technical Skills",1,,,,,
55,1,FTF + FTT,15021,15021,English Literature,Educational Services,6,"$39,082","$37,249",2,,
55,1,FTF + FTT,15021,15021,English Literature,Health Care & Social Assistance,1,,,1,,
55,1,FTF + FTT,15021,15021,English Literature,Accommodation & Food Services,1,,,,,
55,1,FTF + FTT,15021,15021,English Literature,Other Services,1,,,,,
55,1,FTF + FTT,15021,15021,English Literature,Government,4,,,3,,
55,1,FTF + FTT,15091,15091,Philosophy,Construction,1,,,,,
55,1,FTF + FTT,15091,15091,Philosophy,Manufacturing,1,,,1,,
55,1,FTF + FTT,15091,15091,Philosophy,Retail Trade,3,,,1,,
55,1,FTF + FTT,15091,15091,Philosophy,Transportation & Warehousing,1,,,1,,
55,1,FTF + FTT,15091,15091,Philosophy,Information,2,,,1,,
55,1,FTF + FTT,15091,15091,Philosophy,Finance & Insurance,2,,,,,
55,1,FTF + FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",2,,,1,,
55,1,FTF + FTT,15091,15091,Philosophy,Management of Companies & Enterprises,1,,,,,
55,1,FTF + FTT,15091,15091,Philosophy,Admin & Support & Waste Mgmt & Remediation,2,,,,,
55,1,FTF + FTT,15091,15091,Philosophy,Educational Services,3,,,4,,
55,1,FTF + FTT,15091,15091,Philosophy,"Arts, Entertainment, & Recreation",1,,,,,
55,1,FTF + FTT,15091,15091,Philosophy,Other Services,2,,,,,
55,1,FTF + FTT,15091,15091,Philosophy,Government,4,,,4,,
55,1,FTF + FTT,15991,15991,Humanities,Wages - No NAICS Code,1,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Utilities,,,,1,,
55,1,FTF + FTT,17011,17011,Mathematics,Construction,1,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Manufacturing,5,"$35,212","$48,663",4,,
55,1,FTF + FTT,17011,17011,Mathematics,Wholesale Trade,2,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Retail Trade,7,"$30,651","$39,034",3,,
55,1,FTF + FTT,17011,17011,Mathematics,Transportation & Warehousing,3,,,1,,
55,1,FTF + FTT,17011,17011,Mathematics,Information,1,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Finance & Insurance,3,,,1,,
55,1,FTF + FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,1,,,1,,
55,1,FTF + FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",1,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
55,1,FTF + FTT,17011,17011,Mathematics,Educational Services,79,"$66,988","$61,551",47,"$88,937","$80,624"
55,1,FTF + FTT,17011,17011,Mathematics,Health Care & Social Assistance,6,"$25,610","$25,060",4,,
55,1,FTF + FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",1,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Accommodation & Food Services,2,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Other Services,1,,,1,,
55,1,FTF + FTT,17011,17011,Mathematics,Government,2,,,,,
55,1,FTF + FTT,17011,17011,Mathematics,Wages - No NAICS Code,1,,,1,,
55,1,FTF + FTT,19021,19021,Physics,Manufacturing,2,,,2,,
55,1,FTF + FTT,19021,19021,Physics,Wholesale Trade,1,,,,,
55,1,FTF + FTT,19021,19021,Physics,Retail Trade,1,,,,,
55,1,FTF + FTT,19021,19021,Physics,"Professional, Scientific, & Technical Skills",2,,,,,
55,1,FTF + FTT,19021,19021,Physics,Admin & Support & Waste Mgmt & Remediation,2,,,,,
55,1,FTF + FTT,19021,19021,Physics,Educational Services,3,,,3,,
55,1,FTF + FTT,19021,19021,Physics,Health Care & Social Assistance,3,,,,,
55,1,FTF + FTT,19021,19021,Physics,Other Services,1,,,,,
55,1,FTF + FTT,19051,19051,Chemistry,Manufacturing,9,"$52,981","$49,904",7,"$47,270","$59,807"
55,1,FTF + FTT,19051,19051,Chemistry,Wholesale Trade,2,,,1,,
55,1,FTF + FTT,19051,19051,Chemistry,Retail Trade,1,,,1,,
55,1,FTF + FTT,19051,19051,Chemistry,Transportation & Warehousing,,,,1,,
55,1,FTF + FTT,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",6,"$74,647","$77,684",5,"$71,798","$118,486"
55,1,FTF + FTT,19051,19051,Chemistry,Management of Companies & Enterprises,1,,,,,
55,1,FTF + FTT,19051,19051,Chemistry,Admin & Support & Waste Mgmt & Remediation,,,,1,,
55,1,FTF + FTT,19051,19051,Chemistry,Educational Services,2,,,1,,
55,1,FTF + FTT,19051,19051,Chemistry,Health Care & Social Assistance,6,"$84,442","$81,255",4,,
55,1,FTF + FTT,19141,19141,Geology,Utilities,1,,,,,
55,1,FTF + FTT,19141,19141,Geology,Manufacturing,1,,,1,,
55,1,FTF + FTT,19141,19141,Geology,Finance & Insurance,1,,,,,
55,1,FTF + FTT,19141,19141,Geology,"Professional, Scientific, & Technical Skills",5,"$69,818","$66,856",,,
55,1,FTF + FTT,19141,19141,Geology,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
55,1,FTF + FTT,19141,19141,Geology,Educational Services,3,,,2,,
55,1,FTF + FTT,19141,19141,Geology,Health Care & Social Assistance,4,,,,,
55,1,FTF + FTT,19141,19141,Geology,Government,2,,,,,
55,1,FTF + FTT,19171,19171,Earth Science,"Professional, Scientific, & Technical Skills",1,,,,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",4,,,,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Mining,1,,,,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Utilities,3,,,4,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Construction,9,"$44,273","$40,090",6,"$57,925","$65,217"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Manufacturing,24,"$47,968","$56,246",10,"$82,493","$95,665"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Wholesale Trade,17,"$46,800","$45,359",7,"$77,857","$83,043"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Retail Trade,45,"$24,193","$27,601",10,"$53,202","$50,376"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Transportation & Warehousing,18,"$41,974","$47,692",10,"$58,080","$72,536"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Information,11,"$61,315","$73,400",,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Finance & Insurance,29,"$57,326","$61,900",9,"$68,737","$81,636"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,12,"$48,991","$50,588",5,"$37,272","$56,537"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",44,"$40,396","$44,191",13,"$45,258","$48,725"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Management of Companies & Enterprises,4,,,,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,33,"$38,067","$37,037",14,"$25,438","$32,928"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Educational Services,155,"$31,667","$35,916",72,"$57,055","$56,174"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,197,"$36,166","$37,262",75,"$48,418","$50,200"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",5,"$49,460","$44,867",3,,
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,34,"$35,760","$31,630",10,"$40,289","$42,701"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Other Services,22,"$21,435","$28,441",5,"$60,521","$53,430"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Government,118,"$60,383","$61,267",70,"$68,162","$72,014"
55,1,FTF + FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,10,"$40,270","$38,729",5,"$57,472","$48,932"
55,1,FTF + FTT,20991,20991,Behavioral Science,Construction,2,,,2,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Manufacturing,4,,,,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Retail Trade,4,,,2,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Transportation & Warehousing,3,,,2,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Information,1,,,2,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Finance & Insurance,2,,,2,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Real Estate & Rental & Leasing,1,,,,,
55,1,FTF + FTT,20991,20991,Behavioral Science,"Professional, Scientific, & Technical Skills",2,,,1,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Management of Companies & Enterprises,1,,,,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Admin & Support & Waste Mgmt & Remediation,3,,,4,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Educational Services,18,"$48,788","$45,339",10,"$46,756","$46,790"
55,1,FTF + FTT,20991,20991,Behavioral Science,Health Care & Social Assistance,12,"$49,280","$46,609",10,"$42,180","$45,556"
55,1,FTF + FTT,20991,20991,Behavioral Science,"Arts, Entertainment, & Recreation",1,,,,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Accommodation & Food Services,2,,,,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Other Services,3,,,,,
55,1,FTF + FTT,20991,20991,Behavioral Science,Government,16,"$66,030","$60,671",13,"$75,997","$71,905"
55,1,FTF + FTT,20991,20991,Behavioral Science,Wages - No NAICS Code,2,,,1,,
55,1,FTF + FTT,21021,21021,Public Administration,"Agriculture, Forestry, Fishing, & Hunting",4,,,,,
55,1,FTF + FTT,21021,21021,Public Administration,Mining,,,,1,,
